Chicken NCBI gene ID	Chicken gene name	GEISHA ID	Ensembl ID	GO ids	stages	locations
420769	GLI3	Gli3.Schweitzer.2000		GO:0006351,GO:0003677,GO:0005737,GO:0046872,GO:0045892,GO:0005634,GO:0060173	6,8,19,20,21,22,24,26,44	"Leg AER","Leg Mesenchyme","Midbrain","Somites","Limb Buds","Telencephalon","Neural Plate/Tube","Leg","Hindbrain","Diencephalon"
420769	GLI3	GLI3.Singh.2016		GO:0006351,GO:0003677,GO:0005737,GO:0046872,GO:0045892,GO:0005634,GO:0060173	all,28,31,34,36,38	"Limb Buds"
420769	GLI3	Gli3.vonFrowein.2006		GO:0006351,GO:0003677,GO:0005737,GO:0046872,GO:0045892,GO:0005634,GO:0060173	22	"Forebrain"
420784	EZH2	EZH2.UApcr			4,6,7,8,9,11,16,17,23,25	"Lateral Plate Mesoderm","Liver","Lung","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Epiblast","Extraembryonic Mesoderm","Aorta","Primitive Streak","Early Endoderm","Intermediate Mesoderm","Midbrain","extraembryonic endoderm","Early Mesoderm","extraembryonic mesoderm","extraembryonic ectoderm","Foregut","Forebrain","Somites","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Headfold","Neural Plate/Tube","Hindbrain"
420784	EZH2	F18			6,11,13,14,17	"Neural Plate/Tube"
420795	ICE1	K12	ENSGALG00000021830		8,12	"Unlabeled"
420815	NFATC1	NFATC1.UApcr			1,4,5,7,8,9,10,11,12,13,16,18,19,25	"Heart","Lateral Plate Mesoderm","Blood Islands","Endocardium","Head Mesenchyme","Oral Pharynx","Ear/Otic Placode","Extraembryonic Mesoderm","Primitive Streak","Notochord","Leg Mesenchyme","extraembryonic endoderm","Amnion","Blood Vessels","Somites","Pharyngeal Arches and Clefts","Headfold","Neural Plate/Tube","Wing Mesenchyme","Paraxial Mesoderm"
420818	ALDH5A1	ALDH5A1.UApcr			4,5,8,10,11,16,17,21,22,26	"Liver","Anterior Intestinal Portal","Unlabeled","Epiblast","Extraembryonic Mesoderm","Midbrain","Somatic Mesoderm","Sinus Venosus","Mesonephros","Forebrain","Sclerotome","Neural Plate/Tube"
420824	E2F3	E2F3.Towers.2009	ENSGALG00000012680		all,19,22,26,30	"Wing"
420824	E2F3	pat.pk0068.e5	ENSGALG00000012680		4,10,16,20	"Unlabeled"
420837	MCUR1	CCDC90A.UApcr			11,19,22,24,26	"Heart","Lung","Head Mesenchyme","Unlabeled","Eye","Allantois","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Spinal Ganglia and Nerves","Mesonephros","Foregut","Forebrain","Sclerotome","Widespread Expression","Tail","Pharyngeal Arches and Clefts","Neural Plate/Tube","Pharynx","Wing Mesenchyme","Spinal Cord","Hindbrain"
420854	EDN1	EDN1.Anderson.2020			12	"Endothelial Cells","Endocardium","Head Mesenchyme","Eye","Oral Pharynx","Midbrain","Forebrain","Extraembryonic Blood Vessels","Pharyngeal Arches and Clefts","Neural Plate/Tube","Pharynx","Hindbrain"
420867	TXNDC5	BMP6.Domowicz.2009	ENSGALG00000012784		29,38	"Leg Bones"
420868	BMP6	BMP‐6.Belecky-Adams.2001			18,44	"Retina"
420868	BMP6	BMP6.Kruithof.2006			16	"Unlabeled"
420868	BMP6	BMP6.UApcr			3,4,5,8,10,12,13,14,15,17,19,20,21,25	"Heart","Lateral Plate Mesoderm","Lung","Head Mesenchyme","Eye","Epiblast","Early Mesoderm","Mesonephros","Nasal Placode/Nerve","Blood Vessels","Somites","Pharyngeal Arches and Clefts","Anterior Neuropore","Anterior/Second Heart Field","Paraxial Mesoderm"
420868	BMP6	BMP6.Zhang.2003			23,44	"Wing"
420869	DSP	DSP.Anderson.2020	ENSGALG00000012790		X,3,4,5,6,7,8,9,10,11,12,13,14,21,24	"Heart","Heart Tube","Head Process","Lateral Plate Mesoderm","Lung","Outflow Tract","Head Mesenchyme","Unlabeled","Extraembryonic","Extraembryonic Mesoderm","Allantois","Primitive Streak","Notochord","Atria","Ventricles","Endoderm","Proepicardium","Gut","extraembryonic endoderm","Early Mesoderm","extraembryonic mesoderm","Mesonephros","extraembryonic ectoderm","Ectoderm","Midgut","Extraembryonic Blood Vessels","Pharyngeal Arches and Clefts","Hypoblast","Neural Plate/Tube","Area Opaca"
420869	DSP	DSP.Kimura.2011	ENSGALG00000012790		8,11,14	"Lateral Plate Mesoderm","Extraembryonic","Ectoderm","Midgut","Hindgut"
420898	OVALX	SERPINB11.Lim.2011		GO:0005615	44	"Unlabeled","Gonad"
420898	OVALX	SERPINB11.Lim.2012		GO:0005615	44	"Unlabeled"
420911	DROSHA	DROSHA.Carraco.2014	ENSGALG00000012916		all,1,4,6,8,9,11,13,18,23	"Head Process","Lateral Plate Mesoderm","Retina","Head Mesenchyme","Eye","Ear/Otic Placode","Epiblast","Primitive Streak","Notochord","Midbrain","Esophagus","Spinal Ganglia and Nerves","Mesencephalon","Cranial Ganglia","Forebrain","Somites","Tail","Pharyngeal Arches and Clefts","Nephric Ducts","Headfold","Limb Buds","Telencephalon","Neural Plate/Tube","Spinal Cord","Hindbrain","Diencephalon","Paraxial Mesoderm"
420912	CDH12	CDH12.UApcr			4,5,7,8,9,10,11,12,15,16,19,20,21,25	"Unlabeled","Eye","Allantois","Midbrain","Spinal Ganglia and Nerves","Pituitary (Rudiment)","Spinal Cord","Rhombomeres","Hindbrain","Cranial PNS"
420919	TRIO	TRIO.Kee.2007	ENSGALG00000012979		9,11	"Neural Crest","Neural Plate/Tube"
420919	TRIO	TRIO.UApcr	ENSGALG00000012979		4,5,6,8,9,10,12,13,14,18,21,24	"Heart","Lateral Plate Mesoderm","Anterior Intestinal Portal","Epiblast","Extraembryonic Mesoderm","Primitive Streak","Midbrain","Area Pellucida","Sinus Venosus","Spinal Ganglia and Nerves","Blood Vessels","Forebrain","Somites","Headfold","Neural Plate/Tube","Hindbrain"
420930	CCT5	CCT5.UApcr			4,5,8,9,14,17,19,23,24,26	"Heart","Lateral Plate Mesoderm","Lung","Liver","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Epiblast","Extraembryonic Mesoderm","Aorta","Primitive Streak","Intermediate Mesoderm","Notochord","Ventricles","Leg Mesenchyme","Midbrain","Somatic Mesoderm","Early Mesoderm","extraembryonic mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","extraembryonic ectoderm","Foregut","Yolk Sack or Stalk","Ectoderm","Forebrain","Somites","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain","Paraxial Mesoderm"
420931	SEMA5A	SEMA5A.Jin.2006			28,35,38	"Heart","Valves"
420946	FIGNL1	FIGNL1.UApcr			14,16,19,23,26	"Lung","Outflow Tract","Head Mesenchyme","Unlabeled","Ventricles","Leg Mesenchyme","Midbrain","Sinus Venosus","Foregut","Forebrain","Somites","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
420949	COBL	Cobl.Carroll.2003			5,6,10	"Primitive Streak","Notochord","Foregut","Hensen's Node","Headfold","Neural Plate/Tube"
420952	FHOD3	FHOD3.UApcr			9,12,16,18,23,24,27	"Head Mesenchyme","Unlabeled","Proepicardium","Midbrain","extraembryonic mesoderm","Foregut","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Hindbrain"
420955	GALNT1	GALNT1.Roy.2013	ENSGALG00000013135		22	"Eye","Lens"
420996	NR4A3	pgn1c.pk007.d2	ENSGALG00000013568		3,7,10,19	"Neural Plate/Tube","Spinal Cord","Hindbrain"
420999	GLIPR2	GLIPR2.Singh.2016	ENSGALG00000028821		all,28,31,34,36,38	"Limb Buds"
421004	GMNN	GMNN.Papanayotou.2008	ENSGALG00000013626		1,3,4,7,8,9,44	"Unlabeled","Epiblast","Primitive Streak","Headfold","Neural Plate/Tube"
421017	FBXO15	FBOX.Elis.2008	ENSGALG00000013720		44	"Ovary"
421019	CBLN2	CBLN2			3,5,6,8,13,15,16,20,22,27	"Heart","Lateral Plate Mesoderm","Blood Islands","Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Blood","Epiblast","Extraembryonic Mesoderm","Aorta","Primitive Streak","Leg Mesenchyme","Midbrain","Somatic Mesoderm","extraembryonic endoderm","Early Mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","extraembryonic ectoderm","Foregut","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Pronephros","Wing Mesenchyme","Area Opaca","Spinal Cord","Hindbrain","Myotome","Germinal Crescent"
421019	CBLN2	CBLN2.Anderson.2020			4,5,6,8,9,10,12,13,14,21,24	"Lateral Plate Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Epiblast","Aorta","Primitive Streak","Notochord","Endoderm","Leg Mesenchyme","Somatic Mesoderm","extraembryonic endoderm","Early Mesoderm","extraembryonic mesoderm","Spinal Ganglia and Nerves","Amnion","extraembryonic ectoderm","Foregut","Ectoderm","Forebrain","Somites","Widespread Expression","Tail","Pharyngeal Arches and Clefts","Neural Plate/Tube","Pharynx","Wing Mesenchyme","Area Opaca","Spinal Cord","Rhombomeres","Hindbrain","Germinal Crescent"
421019	CBLN2	CBLN2.Renier.2011			40	"Retina","Isthmus/MHB","Midbrain","Cranial Ganglia","Forebrain","Telencephalon","Hindbrain","Diencephalon"
421019	CBLN2	CBLN2.Yang.2010			24,25,26,30,37	"Peripheral Nervous System","Spinal Ganglia and Nerves","Spinal Cord"
421029	CDH19	Cad19.Jiankai.2007	ENSGALG00000013775		37,40,44	"Ear/Otic Placcode"
421029	CDH19	CDH19.UApcr	ENSGALG00000013775		4,5,6,7,8,10,12,13,18,19,22,23,27	"Heart","Unlabeled","Eye","Notochord","Ventricles","Atria","Midbrain","Spinal Ganglia and Nerves","Amnion","Foregut","Forebrain","Pharyngeal Arches and Clefts","Hindbrain","Myotome"
421044	LDLRAD4	C2H18orf1.Singh.2016	ENSGALG00000013886		all,28,31,34,36,38	"Limb Buds"
421053	ARHGAP28	ARHGAP28.Roy.2013	ENSGALG00000014758		28	"Unlabeled","Leg Mesenchyme"
421053	ARHGAP28	ARHGAP28.UApcr	ENSGALG00000014758		3,5,6,7,8,11,12,13,15,16,17,21,27	"Head Process","Lateral Plate Mesoderm","Endocardium","Head Mesenchyme","Anterior Intestinal Portal","Eye","Extraembryonic Mesoderm","Allantois","Primitive Streak","Gut","Midbrain","Mesonephros","Foregut","Blood Vessels","Forebrain","Somites","Trunk Mesenchyme","Neural Crest","Pharyngeal Arches and Clefts","Hindbrain","Myotome","Paraxial Mesoderm"
421058	EMILIN2	EMILIN2.Anderson.2020			4,5,6,7,8,9,10,11,12,13,14,15,21,24	"Lateral Plate Mesoderm","Lung","Outflow Tract","Head Mesenchyme","Anterior Intestinal Portal","Epiblast","Aorta","Primitive Streak","Intermediate Mesoderm","Notochord","Ventricles","Midbrain","Mesonephros","Forebrain","Somites","Sclerotome","Pharyngeal Arches and Clefts","Headfold","Neural Plate/Tube","Area Opaca","Rhombomeres","Hindbrain"
421058	EMILIN2	EMILIN2.Anderson.2020b			9,11,12	"Heart Tube","Lateral Plate Mesoderm","Intermediate Mesoderm","Notochord","Ventricles","Amnion","Somites"
421064	GREB1L	D03	ENSGALG00000014935		4,6,8,9,10,12,19,23	"Area Pellucida","Somites","Neural Plate/Tube","Area Opaca","Spinal Cord","Hindbrain"
421069	MIB1	A40	ENSGALG00000014974		4,7,17,19,24,25	"Epiblast"
421083	ZNF521	ChEST388g16			4,12,16,17,20	"Head Mesenchyme","Isthmus/MHB","Leg Mesenchyme","Blood Vessels","Somites","Veins","Pharyngeal Arches and Clefts","Limb Buds","Ear/Otic Placcode","Face Mesenchyme","Wing Mesenchyme","Paraxial Mesoderm"
421088	AQP4	AQP4.UApcr			4,5,7,10,11,18,19,20,27	"Unlabeled","Primitive Streak","Hindgut","Paraxial Mesoderm"
421131	PENK	ChEST62j12			3,7,8,12,13,17,18,21,23,24,25	"Lateral Plate Mesoderm","Outflow Tract","Head Mesenchyme","Eye","Ear/Otic Placode","Atria","Leg Mesenchyme","Midbrain","Nasal Placode/Nerve","Midgut","Somites","Neural Crest","Pharyngeal Arches and Clefts","Hindgut","Face Mesenchyme","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain","Myotome","Paraxial Mesoderm"
421134	FAM110B	FAM110B.UApcr			4,6,10,12,17,22,23,26	"Lateral Plate Mesoderm","Lung","Liver","Head Mesenchyme","Eye","Epiblast","Aorta","Primitive Streak","Leg Mesenchyme","Proepicardium","Midbrain","Somatic Mesoderm","Sinus Venosus","Foregut","Forebrain","Somites","Sclerotome","Neural Crest","Widespread Expression","Pharyngeal Arches and Clefts","Headfold","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
421140	CHD7	CHD7.Aramaki.2007	ENSGALG00000015472	GO:0006351,GO:0021545,GO:0006355,GO:0003682,GO:0008015,GO:0030540,GO:0035116,GO:0003677,GO:0006364,GO:0004386,GO:0040018,GO:0001701,GO:0001501,GO:0003007,GO:0060324,GO:0060123,GO:0016568,GO:0060041,GO:0007605,GO:0030217,GO:0048844,GO:0050890,GO:0005634,GO:0007417,GO:0007512,GO:0043584,GO:0048752,GO:0005524,GO:0060021,GO:0007628	4,7,8,12,14	"Unlabeled","Eye","Ear/Otic Placode","Ectoderm","Forebrain","Somites","Neural Plate/Tube","Hindbrain"
421154	MYBPH	MYBPH.UApcr		GO:0032982,GO:0007155	7,8,9,12,17,18,21,22,26	"Outflow Tract","Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Eye","Primitive Streak","Leg Mesenchyme","Midbrain","Sinus Venosus","Blood Vessels","Forebrain","Sclerotome","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Hindbrain","Myotome"
421161	TNNI1	TNNI1.UApcr	ENSGALG00000000313		3,4,5,6,7,8,9,10,13,14,15,17,18,22,24	"Heart","Heart Tube","Lateral Plate Mesoderm","Anterior Intestinal Portal","Extraembryonic","Early Mesoderm","Somites","Pharyngeal Arches and Clefts","Limb Buds","Area Opaca","Myotome","Splanchnic Mesoderm"
421167	IPO9	Importin9.Adams.2008			11	"Head Mesenchyme","Anterior Intestinal Portal","Primitive Streak","Midbrain","Forebrain","Neural Crest","Hindbrain"
421177	ELF3	ChEST494i20	ENSGALG00000000616		11,21	"Amnion","Nephric Ducts","Ear/Otic Placcode"
421186	FKBP5	FKBP5.UApcr			14,19,23,26	"Lung","Unlabeled","Aorta","Spinal Ganglia and Nerves","Foregut","Sclerotome","Widespread Expression","Spinal Cord"
421209	CFAP36	CCDC104.UApcr			4,5,7,9,11,18,19,21,26	"Lateral Plate Mesoderm","Lung","Liver","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Ubiquitous Embryonic","Extraembryonic Mesoderm","Primitive Streak","Intermediate Mesoderm","Notochord","Leg Mesenchyme","Proepicardium","Midbrain","extraembryonic endoderm","Early Mesoderm","extraembryonic mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","extraembryonic ectoderm","Foregut","Forebrain","Somites","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Hindbrain"
421210	CCDC88A	CCDC88A.UApcr	ENSGALG00000008104		6,8,9,11,18,20,22,23,26	"Heart","Lateral Plate Mesoderm","Lung","Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Primitive Streak","Leg Mesenchyme","Somatic Mesoderm","Spinal Ganglia and Nerves","Foregut","Somites","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain"
421226	BUB1	BUB1.UApcr	ENSGALG00000008233		3,5,8,9,10,11,18,19,23,27	"Dermatome","Lateral Plate Mesoderm","Liver","Lung","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Eye","Ear/Otic Placode","Epiblast","Extraembryonic Mesoderm","Allantois","Primitive Streak","Intermediate Mesoderm","Notochord","Ventricles","Leg Mesenchyme","Midbrain","Somatic Mesoderm","extraembryonic endoderm","Early Mesoderm","extraembryonic mesoderm","Spinal Ganglia and Nerves","Amnion","extraembryonic ectoderm","Foregut","Nasal Placode/Nerve","Ectoderm","Mesencephalon","Cranial Ganglia","Forebrain","Somites","Sclerotome","Pharyngeal Arches and Clefts","Headfold","Hindgut","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain","Myotome"
421230	ZC3H6	ChEST647i16	ENSGALG00000008269		4,6,7,8,11,14,15,20,22	"Dermatome","Head Process","Lateral Plate Mesoderm","Blood Islands","Head Mesenchyme","Extraembryonic","Allantois","Notochord","Leg Mesenchyme","Blood Vessels","Widespread Expression","Pharyngeal Arches and Clefts","Face Mesenchyme","Wing Mesenchyme","Myotome"
421238	LOC421238	LOC421238.Anderson.2020			XII,2,3,4,5,6,8,9,10,11,12,14,21,24	"Lateral Plate Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Extraembryonic Mesoderm","Primitive Streak","Intermediate Mesoderm","Notochord","Endoderm","Leg Mesenchyme","Midbrain","extraembryonic endoderm","extraembryonic mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","extraembryonic ectoderm","Ectoderm","Mesencephalon","Forebrain","Somites","Pharyngeal Arches and Clefts","Hypoblast","Headfold","Neural Plate/Tube","Pharynx","Wing Mesenchyme","Area Opaca","Rhombomeres","Hindbrain","Splanchnic Mesoderm"
421257	PTK7	KLG.Gammill.2002	ENSGALG00000008609	GO:0016055,GO:0016021,GO:0007155,GO:0005524,GO:0004713	10	"Neural Crest"
421264	APLF	APLF.UApcr	ENSGALG00000008745		4,8,10,15,16	"Unlabeled","Midbrain","Forebrain","Neural Plate/Tube","Hindbrain"
421278	LGALSL	LGALSL		GO:0005622,GO:0030246	6,8,9,13,17,18,21,23,26	"Heart","Head Mesenchyme","Somites","Trunk Mesenchyme"
421288	FOXN2	FOXN2.UApcr			16,19,20,24,26	"Lung","Head Mesenchyme","Midbrain","Foregut","Forebrain","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Hindbrain"
421289	FBXO11	ChEST966g24			16,17,19,23	"Leg Mesenchyme","Widespread Expression","Limb Buds","Wing Mesenchyme","Spinal Cord","Splanchnic Mesoderm"
421292	EPCAM	EPCAM.UApcr	ENSGALG00000008969	GO:0016021	3,4,5,6,7,9,10,11,15,16,19,20,23,26,27	"Lateral Plate Mesoderm","Liver","Lung","Head Mesenchyme","Extraembryonic","Eye","Oral Pharynx","Ear/Otic Placode","Leg AER","Germ Cells/PGCs","Epiblast","Gonad","Allantois","Primitive Streak","Notochord","Endoderm","Leg Mesenchyme","Proepicardium","Surface Ectoderm","Gizzard","Gut","Midbrain","Leg Ectoderm","Esophagus","Wing Ectoderm","Spinal Ganglia and Nerves","Mesonephros","Foregut","Nasal Placode/Nerve","Ectoderm","Midgut","Forebrain","Sclerotome","Neural Crest","Widespread Expression","Renal","Tail","Pharyngeal Arches and Clefts","Nephric Ducts","Pancreas","Wing AER","Headfold","Stomach","Duodenum","Hindgut","Neural Plate/Tube","Pharynx","Wing Mesenchyme","Area Opaca","Spinal Cord","Hindbrain","Cranial PNS"
421295	WDR43	KIAA0007.Chambers.2006			10	"Widespread Expression"
421297	ALK	ALK.Apostolova.2007			44	"Spinal Ganglia and Nerves"
421297	ALK	ALK.Cui.2019			all,31	"Retina"
421297	ALK	ALK.Hurley.2006			19,22,23,24,25,35,39,44	"Leg Muscles","Spinal Ganglia and Nerves","Trunk Mesenchyme","Spinal Cord","Myotome"
421297	ALK	ALK.UApcr			3,4,10,11,16,22,25	"Anterior Intestinal Portal","Unlabeled","Ear/Otic Placode","Notochord","Spinal Ganglia and Nerves","Amnion","Ectoderm","Neural Crest","Neural Plate/Tube","Pharynx","Hindbrain","Splanchnic Mesoderm"
421301	LBH	ChEST353o13	ENSGALG00000009052	GO:0006351,GO:0006355,GO:0005737,GO:0005634	1,3,5,11,12,13,14,15,21,24,26	"Heart Tube","Lateral Plate Mesoderm","Outflow Tract","Extraembryonic","Ventricles","Atria"
421301	LBH	LBH.Alev.2010	ENSGALG00000009052	GO:0006351,GO:0006355,GO:0005737,GO:0005634	4	"Hensen's Node"
421301	LBH	LBH.Conen.2009	ENSGALG00000009052	GO:0006351,GO:0006355,GO:0005737,GO:0005634	33,36,39	"Wing Bones","Wing"
421301	LBH	LBH.UApcr	ENSGALG00000009052	GO:0006351,GO:0006355,GO:0005737,GO:0005634	3,4,5,6,7,8,9,10,11,12,16,17,20,21,24	"Heart","Heart Tube","Head Process","Lateral Plate Mesoderm","Blood Islands","Head Mesenchyme","Anterior Intestinal Portal","Eye","Ear/Otic Placode","Allantois","Endoderm","Lens","Hensen's Node","Forebrain","Somites","Paraxial Mesoderm"
421312	CHGB	ChEST963k7			11,13,15,17,22	"Lateral Plate Mesoderm","Nasal Placcode/Nerve","Anterior Intestinal Portal","Aorta","Ventricles","Proepicardium","Somites","Rhombomeres","Myotome"
421333	DISP1	DISP1.Agarwala.2005	ENSGALG00000009404		26	"Midbrain"
421334	BROX	BROX.UApcr			11,19,21,22,24	"Head Mesenchyme","Unlabeled","Midbrain","Pharyngeal Arches and Clefts","Hindbrain"
421337	MIA3	MIA3.UApcr	ENSGALG00000009434		3,4,5,7,8,9,11,13,17,20,22,25	"Lateral Plate Mesoderm","Head Mesenchyme","Extraembryonic Mesoderm","Primitive Streak","Area Pellucida","Early Mesoderm","Somites","Widespread Expression","Headfold","Neural Plate/Tube","Paraxial Mesoderm"
421343	RAB3GAP2	RAB3GAP2.UApcr			4,5,8,10,11,17,18,22,24,25	"Heart","Lung","Liver","Head Mesenchyme","Unlabeled","Eye","Notochord","Leg Mesenchyme","Midbrain","Spinal Ganglia and Nerves","Mesonephros","Foregut","Forebrain","Somites","Sclerotome","Widespread Expression","Pharyngeal Arches and Clefts","Neural Plate/Tube","Wing Mesenchyme","Spinal Cord","Hindbrain"
421348	EPRS	H01	ENSGALG00000009598		1,9,11	"Blood Islands","Neural Plate/Tube"
421352	TGFB2	TGFB2.UApcr		GO:0016477,GO:0045595,GO:0048666,GO:0005102,GO:0048103,GO:0042803,GO:0042127,GO:0007162,GO:0060317,GO:0001654,GO:0010936,GO:0060038,GO:0097191,GO:0008406,GO:0010693,GO:0030307,GO:0006468,GO:0030424,GO:0005615,GO:0050714,GO:0007519,GO:0045787,GO:0048536,GO:0008347,GO:0007179,GO:0014068,GO:0032909,GO:0005114,GO:0021915,GO:0023014,GO:0007050,GO:0009792,GO:0043525,GO:0045823,GO:0042118,GO:0009790,GO:0032874,GO:0001666,GO:0050680,GO:0003007,GO:0030097,GO:0051891,GO:0001540,GO:0008219,GO:0051216,GO:0016049,GO:0045216,GO:0048566,GO:0005160,GO:0007184,GO:0040008,GO:0001756,GO:0010634,GO:0032147,GO:0033630,GO:0051781,GO:0010718,GO:0031012,GO:0042060,GO:0001837,GO:0050778,GO:0004702,GO:0030324,GO:0043025,GO:0042493,GO:0048513,GO:0007399,GO:0005576,GO:0008083,GO:0032570,GO:0003198,GO:0008284,GO:0008285,GO:0042416,GO:0045726,GO:0030199,GO:0060389,GO:0051795,GO:0030593,GO:0010002,GO:0000902,GO:0007507	3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25	"Heart","Wing","Heart Tube","Lateral Plate Mesoderm","Blood Islands","Endocardium","Retina","Outflow Tract","Head Mesenchyme","Anterior Intestinal Portal","Extraembryonic","Eye","Oral Pharynx","Ear/Otic Placode","Primitive Streak","Intermediate Mesoderm","Notochord","Leg Mesenchyme","Proepicardium","Gut","Midbrain","Somatic Mesoderm","Sinus Venosus","Spinal Ganglia and Nerves","Myocardium","Lens","Blood Vessels","Forebrain","Somites","Sclerotome","Pharyngeal Arches and Clefts","Nephric Tubules","Nephric Ducts","Limb Buds","Face Mesenchyme","Epicardium","Neural Plate/Tube","Leg","Wing Mesenchyme","Anterior/Second Heart Field","Spinal Cord","Paraxial Mesoderm"
421352	TGFB2	TGFB2.Yamagishi.2012		GO:0016477,GO:0045595,GO:0048666,GO:0005102,GO:0048103,GO:0042803,GO:0042127,GO:0007162,GO:0060317,GO:0001654,GO:0010936,GO:0060038,GO:0097191,GO:0008406,GO:0010693,GO:0030307,GO:0006468,GO:0030424,GO:0005615,GO:0050714,GO:0007519,GO:0045787,GO:0048536,GO:0008347,GO:0007179,GO:0014068,GO:0032909,GO:0005114,GO:0021915,GO:0023014,GO:0007050,GO:0009792,GO:0043525,GO:0045823,GO:0042118,GO:0009790,GO:0032874,GO:0001666,GO:0050680,GO:0003007,GO:0030097,GO:0051891,GO:0001540,GO:0008219,GO:0051216,GO:0016049,GO:0045216,GO:0048566,GO:0005160,GO:0007184,GO:0040008,GO:0001756,GO:0010634,GO:0032147,GO:0033630,GO:0051781,GO:0010718,GO:0031012,GO:0042060,GO:0001837,GO:0050778,GO:0004702,GO:0030324,GO:0043025,GO:0042493,GO:0048513,GO:0007399,GO:0005576,GO:0008083,GO:0032570,GO:0003198,GO:0008284,GO:0008285,GO:0042416,GO:0045726,GO:0030199,GO:0060389,GO:0051795,GO:0030593,GO:0010002,GO:0000902,GO:0007507	8,14,16,18,23,27,30	"Heart","Wing","Endothelial Cells","Liver","Lung","Mesoderm","Endocardium","Retina","Outflow Tract","Eye","Aorta","Notochord","Ventricles","Gut","Sinus Venosus","Spinal Ganglia and Nerves","Mesonephros","Lens","Sclerotome","Nephric Tubules","Pharyngeal Arches and Clefts","Stomach","Hindgut","Epicardium","Neural Plate/Tube","Leg","Spinal Cord","Splanchnic Mesoderm"
421352	TGFB2	TGFBETA2.GarciaCampmany.2007		GO:0016477,GO:0045595,GO:0048666,GO:0005102,GO:0048103,GO:0042803,GO:0042127,GO:0007162,GO:0060317,GO:0001654,GO:0010936,GO:0060038,GO:0097191,GO:0008406,GO:0010693,GO:0030307,GO:0006468,GO:0030424,GO:0005615,GO:0050714,GO:0007519,GO:0045787,GO:0048536,GO:0008347,GO:0007179,GO:0014068,GO:0032909,GO:0005114,GO:0021915,GO:0023014,GO:0007050,GO:0009792,GO:0043525,GO:0045823,GO:0042118,GO:0009790,GO:0032874,GO:0001666,GO:0050680,GO:0003007,GO:0030097,GO:0051891,GO:0001540,GO:0008219,GO:0051216,GO:0016049,GO:0045216,GO:0048566,GO:0005160,GO:0007184,GO:0040008,GO:0001756,GO:0010634,GO:0032147,GO:0033630,GO:0051781,GO:0010718,GO:0031012,GO:0042060,GO:0001837,GO:0050778,GO:0004702,GO:0030324,GO:0043025,GO:0042493,GO:0048513,GO:0007399,GO:0005576,GO:0008083,GO:0032570,GO:0003198,GO:0008284,GO:0008285,GO:0042416,GO:0045726,GO:0030199,GO:0060389,GO:0051795,GO:0030593,GO:0010002,GO:0000902,GO:0007507	13,18	"Notochord","Spinal Cord","Paraxial Mesoderm"
421357	ESRRG	Soares1812B08			10,16,17,20,24	"Heart Tube","Head Mesenchyme","Atria","Ventricles","Somites","Unlabeled Embryonic"
421360	PTPN14	PTPN14.UApcr	ENSGALG00000009784		3,4,5,6,7,8,9,10,12,13,14,23,25	"Heart","Heart Tube","Lateral Plate Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Extraembryonic Mesoderm","Allantois","Primitive Streak","Intermediate Mesoderm","Notochord","Somatic Mesoderm","Early Mesoderm","Somites","Widespread Expression","Pharyngeal Arches and Clefts","Headfold","Limb Buds","Neural Plate/Tube"
